Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018
Equatorial Guinea	GNQ	GDP per capita (current US$)	NY.GDP.PCAP.CD			34.74142752	40.66082689	46.83051605	233.4148053	242.6035918	246.4471338	224.0372112	219.5247223	216.4051631	215.2942485	223.6245817	288.9578605	349.4832077	401.5278074	411.005218	421.5533677			198.3467376	136.010571	152.4158867	141.3227028	148.8405743	173.0823549	203.1981915	239.2422021	249.8835852	213.1317932	262.6694558	251.7022043	295.9634764	289.088409	206.936408	280.9695313	443.6325956	812.1715228	654.1473102	1052.852818	1702.684901	2283.879039	2711.170114	3577.176197	6085.348907	10850.63334	12732.02759	15761.83913	22742.38159	16530.20937	17136.44568	21451.88617	21557.65187	20246.99308	19245.65151	11213.47523	9218.987324	9697.630234	
Greece	GRC	GDP per capita (current US$)	NY.GDP.PCAP.CD	533.6863812	597.287321	630.6139413	701.6204178	784.9543484	888.9219979	981.6523945	1052.120993	1134.356151	1284.212316	1494.387855	1652.326599	1899.675273	2502.814358	2828.748432	3153.235306	3390.545484	3886.374253	4694.633683	5705.949274	5893.66181	5380.267683	5579.234772	5019.878653	4852.565728	4813.71118	5656.505356	6564.884503	7598.028053	7846.678164	9600.18513	10188.36978	11176.45844	10401.98299	11091.28386	12959.32432	13749.11515	13427.83249	13472.13764	13245.18946	12042.95373	12538.17883	14110.31339	18477.57841	21955.10409	22551.73574	24801.15781	28827.32636	31997.28201	29710.9703	26917.75898	25916.29353	22242.68193	21874.8195	21760.9798	18167.77372	18116.45962	18885.47598	
Grenada	GRD	GDP per capita (current US$)	NY.GDP.PCAP.CD																		792.7625209	991.5730502	1154.416519	1246.002551	1276.905875	1347.451311	1373.168227	1478.411105	1678.862683	1873.216526	2163.509455	2410.286591	2759.682068	2888.347506	3118.148432	3191.016733	3151.540463	3270.578088	3413.021979	3640.138938	3878.390386	4401.421321	4751.575978	5117.589923	5109.958715	5292.232379	5773.073577	5836.177063	6754.512393	6766.48686	7324.190456	7947.426509	7395.063622	7365.641538	7410.477525	7583.188055	7956.076548	8569.926734	9333.270231	9892.479497	10451.02988	
Greenland	GRL	GDP per capita (current US$)	NY.GDP.PCAP.CD											1498.276437	1876.503239	2196.711711	2860.280576	3432.706033	4257.949712	4844.676329	5713.954919	7235.549741	8480.694827	9483.173076	8544.058329	7813.690667	7988.170959	7198.702247	7760.828404	11271.32143	14554.38754	16398.01109	16813.68395	18326.80512	18315.1963	18768.93014	16797.45886	18123.96303	21665.7019	21422.35754	19145.49604	20496.66137	20170.43842	19004.10729	19275.47334	20652.87833	27460.0302	32070.3786	32489.78191	35458.12312	39780.95144	44367.05565	44918.56488	43988.33249	47186.98147	45936.76595	47262.28276	50408.33455	44912.26609	48159.66532		
Guatemala	GTM	GDP per capita (current US$)	NY.GDP.PCAP.CD	247.8419862	248.3082085	256.1685067	274.789958	274.6197897	273.4040137	277.4102446	281.6528049	303.2034513	313.8589578	338.682043	343.3624889	353.6609113	420.8677982	504.3304624	566.6854427	661.4878984	810.0638887	875.495024	971.356509	1081.725043	1152.817804	1138.759741	1153.23768	1177.436451	1179.803556	857.009467	820.0383466	886.8008272	929.3140585	825.8073881	991.8622727	1075.428217	1147.026435	1276.332727	1408.024203	1472.275343	1633.966225	1742.083824	1608.684086	1655.58773	1568.376308	1701.771492	1753.349471	1872.737083	2077.83438	2256.56724	2489.955836	2794.226157	2635.758874	2825.519029	3187.841465	3299.605536	3452.834671	3687.763767	3923.573344	4140.737635	4470.989572	
Guam	GUM	GDP per capita (current US$)	NY.GDP.PCAP.CD																																											21536.5039	22572.50466	24396.10624	26495.87758	26555.6452	27540.83913	29056.497	30025.56035	30700.43401	30862.11	32499.23425	33272.01871	34404.5674	35291.13642	35562.56753	35675.79417	
Guyana	GUY	GDP per capita (current US$)	NY.GDP.PCAP.CD	297.6732991	315.3854595	321.5457671	282.3063385	305.3616112	327.1142227	344.1665235	370.1541723	334.8412728	358.3209366	379.8937205	395.2029189	395.2929468	420.6615817	588.1362199	663.4010019	602.6248473	590.0653705	658.4385652	683.3330327	773.1816708	729.6069588	616.9631589	628.1976888	564.526418	588.6134094	660.1415374	468.104341	551.1960875	509.3163682	533.5362054	468.276563	499.3398796	602.668912	713.2335202	816.5429329	925.8985582	985.046889	946.6703474	919.8665766	946.0599372	946.7002573	965.7492841	988.3050591	1048.110534	1098.455216	1945.640034	2326.851954	2568.618908	2764.306686	3044.948083	3438.825278	3799.753364	3941.114661	4031.531939	4160.265415	4531.243527	4655.144448	
High income	HIC	GDP per capita (current US$)	NY.GDP.PCAP.CD	1388.252316	1447.441742	1543.106036	1629.158982	1764.677837	1894.102303	2051.400795	2169.573467	2329.693201	2531.650936	2755.051442	3024.218775	3467.890766	4167.869186	4668.520398	5123.003046	5528.276798	6206.369553	7359.813777	8438.641922	9345.89009	9410.347652	9256.274346	9509.735399	9816.601158	10242.59173	12349.71974	14196.00619	15874.34971	16426.83092	18367.56312	19316.68948	20678.32315	20685.48749	22021.39992	24217.86771	24274.94336	23740.04095	23669.22853	24674.44576	25019.98347	24602.88786	25310.75034	28204.39828	31195.63878	32779.28621	34356.84821	37286.59401	39330.39073	36585.70644	38184.62607	41062.91509	40872.59833	41113.50985	41712.61907	39244.33	39790.65184	41352.35816	
"Hong Kong SAR, China"	HKG	GDP per capita (current US$)	NY.GDP.PCAP.CD	429.4428744	436.7544115	487.8211341	565.7278104	629.5915258	676.8055071	685.9266141	723.2392256	714.4829696	825.5234491	960.0319615	1106.469717	1384.738437	1893.181242	2144.607713	2252.111881	2850.01461	3429.420276	3923.943731	4569.453707	5700.412634	5991.320261	6133.784079	5595.235139	6208.226159	6542.931537	7435.030698	9071.332602	10609.74564	12097.77516	13485.54489	15465.85886	17976.42938	20395.51737	22502.57974	23497.49231	24818.15455	27330.03335	25808.97095	25091.6666	25756.66378	25230.21633	24665.89	23977.01945	24928.10037	26649.7508	28224.21506	30594.01784	31515.66277	30697.34038	32549.99823	35142.48793	36730.8767	38403.77771	40315.28556	42431.88828	43737.04197	46193.61452	
Honduras	HND	GDP per capita (current US$)	NY.GDP.PCAP.CD	164.6443187	169.9097551	179.8759726	185.0492645	200.4346405	216.8149326	227.7407677	240.5472299	252.5845199	253.2685287	266.1357204	261.2463703	278.6150127	307.3431438	338.1543344	356.4563796	414.6214826	497.9368057	895.6474684	993.7243829	1078.806826	1066.164245	1090.994052	1110.471255	1183.019381	1232.86328	1287.443434	1363.009333	1262.245813	1128.415104	993.4780405	911.5123793	942.0455266	912.5591569	836.0515402	936.660928	888.746283	951.6025768	1028.151411	1009.013299	1088.779869	1130.405046	1132.872001	1157.30427	1217.657961	1311.741714	1437.628785	1592.572182	1751.595857	1815.489496	1932.85829	2120.589469	2178.388555	2136.771718	2242.707459	2341.27532	2375.096327	2480.125929	
Heavily indebted poor countries (HIPC)	HPC	GDP per capita (current US$)	NY.GDP.PCAP.CD	106.9909973	107.2665171	114.0564721	134.600197	116.9390026	133.3625279	141.7114838	135.1375508	139.4096772	151.3729629	154.2982737	162.0339502	170.9598933	200.9814029	240.7131214	265.8149368	275.9265796	317.0589856	355.8886065	388.388746	398.4191272	387.3582846	377.1120131	347.4497938	339.146306	346.9779185	388.4585238	414.7219438	403.2451863	378.7649672	377.6117534	378.2905342	335.1756706	335.6261396	287.8977729	318.4562935	322.8803524	328.8194663	336.3665923	326.9256136	341.8590008	316.6159961	331.0347236	366.4927935	409.6349288	452.9080802	524.5238297	609.4211043	715.7688182	700.061662	752.2069758	817.3779355	853.8872708	928.4521242	954.7772843	920.8826027	906.6670256	972.247915	
Croatia	HRV	GDP per capita (current US$)	NY.GDP.PCAP.CD																																				4845.761142	5195.854444	5253.033583	5611.515191	5182.591222	4873.053306	5416.653549	6245.319416	8055.788161	9646.289587	10521.03386	11684.81507	13942.19737	16352.53517	14576.42804	13932.07421	14578.2901	13250.75712	13663.51913	13606.89344	11773.26466	12371.00216	13386.51286	
Haiti	HTI	GDP per capita (current US$)	NY.GDP.PCAP.CD	70.66113939	68.73978664	70.07837979	71.85740777	77.69504901	82.70681339	84.67009862	83.03266427	81.15346495	84.76909737	70.3387516	75.69127224	76.28328166	94.10043871	112.0059969	132.5588865	167.8042932	177.2937117	178.734289	194.1337335	243.2483552	254.2504981	247.545576	266.3083521	291.0423473	314.7460251	355.1106442	306.9004019	383.6479217	393.3475842	436.1136167	479.5461962	305.5542584	249.4120724	282.4220626	359.7676565	365.0110071	411.6073716	450.9192823	494.2336557	462.4814381	413.7377376	393.0160609	329.7820946	387.9428911	465.3103865	505.4706206	615.8202308	674.7564147	668.2976046	662.2795182	740.9358452	766.8437623	810.2656073	830.1138816	814.5463952	734.8025912	765.6839246	
Hungary	HUN	GDP per capita (current US$)	NY.GDP.PCAP.CD																																3349.770406	3734.561856	3873.423532	4172.765232	4494.053034	4525.140121	4595.524506	4750.414875	4802.95876	4633.312923	5283.034459	6665.961242	8423.350987	10296.33979	11205.97134	11447.81687	13907.50338	15739.73541	13029.88338	13092.23376	14118.12263	12888.30459	13668.22605	14197.837	12503.68207	12839.58454	14278.8745	
IBRD only	IBD	GDP per capita (current US$)	NY.GDP.PCAP.CD	158.2875696	149.4885477	153.0159516	159.712467	177.1257532	189.4634179	190.6890854	191.7463539	198.0330775	216.1681602	229.6489494	245.0598593	269.6753368	339.367304	419.164287	443.6347635	474.2217669	527.6840249	558.7534775	657.4471047	762.1112129	811.6292897	790.3553145	763.4331812	770.5981087	798.7950264	817.4638024	821.727684	873.7820481	892.9911548	995.4068066	1055.266729	1036.830903	1095.069654	1180.154958	1306.816703	1410.174756	1473.690084	1414.887356	1356.615764	1456.833793	1461.516243	1468.226317	1635.458424	1924.984075	2277.343553	2672.866035	3288.98719	3908.236979	3755.001275	4515.998141	5283.225056	5561.260456	5820.81899	5954.494992	5566.557563	5545.259531	6053.866925	
IDA & IBRD total	IBT	GDP per capita (current US$)	NY.GDP.PCAP.CD	147.9204209	141.3565634	145.2608482	152.6738815	165.9740163	178.2340941	180.4991288	180.9590632	186.7103274	203.9564003	218.4495218	230.4638919	251.098829	311.775155	387.8789453	415.2038048	440.8774733	487.6554009	518.7137286	607.1319886	702.5305406	778.7511186	751.2975025	708.1920106	703.7347857	726.1964376	737.3757187	741.8475493	782.6259989	794.235869	879.2436725	925.5545427	904.6086259	944.7074916	1007.439784	1114.471611	1200.016118	1249.417534	1199.975041	1151.997072	1234.38812	1232.950839	1240.420536	1377.655524	1615.373747	1901.845283	2230.740409	2725.322541	3228.956767	3095.196895	3697.4967	4302.760901	4519.526603	4727.785814	4835.491535	4518.878884	4476.54396	4854.592063	
IDA total	IDA	GDP per capita (current US$)	NY.GDP.PCAP.CD	99.03926897	102.0667129	107.3954968	117.89993	112.6411262	124.3767597	131.3995106	129.3003739	132.6890312	145.8009917	164.832059	161.3866559	163.9214027	183.4379274	242.4391729	282.9829954	287.2998603	305.1174464	337.1398219	381.3157465	437.503207	628.1149649	576.4826127	468.9933236	419.2695395	420.5619466	404.0781309	411.8357663	409.4713018	389.973877	404.7943142	400.4580854	374.9341975	347.7436378	327.9307631	366.946303	392.8463444	397.5511485	393.6297632	393.9909755	420.4095769	406.7688982	427.9088659	469.827552	538.9225898	612.6338289	732.572772	839.0565509	985.1143662	944.0747332	1060.810205	1183.070067	1247.763811	1340.739352	1414.656567	1358.552018	1293.034796	1326.450177	
IDA blend	IDB	GDP per capita (current US$)	NY.GDP.PCAP.CD	98.73440991	103.0503297	107.5104605	110.9455798	118.2950136	125.5319458	132.8328151	130.2596166	134.9155689	149.9785218	201.0726496	181.0624298	197.064421	203.9234799	288.1022262	322.0956779	380.4023487	387.0176134	406.7665176	485.5117943	605.8342509	1141.391391	1013.157123	748.782649	621.6563704	602.7012663	526.5966925	526.2717924	530.0592215	497.6985135	523.2399004	516.4541744	496.8705073	430.1228522	431.4019029	486.6090397	525.2032239	525.7276982	505.2720275	514.1690654	550.8083536	540.7493799	584.8294661	641.8387066	768.668758	902.6840901	1140.724826	1288.59617	1499.963936	1369.972073	1559.863381	1758.640866	1891.820852	2009.949426	2127.256266	1968.999911	1782.698199	1734.024323	
Indonesia	IDN	GDP per capita (current US$)	NY.GDP.PCAP.CD								53.5161517	65.02815283	74.57438754	79.68565735	79.15008665	90.84449531	130.9799744	202.4270418	233.0392936	278.1058483	333.5873079	365.8010591	356.8131282	491.4377788	566.4252915	583.5261716	512.8452045	525.2291405	516.8678062	474.780945	442.1481187	481.7127613	529.9316609	585.0010311	631.7004457	681.8428679	827.782351	912.0724734	1026.270493	1137.332724	1063.712266	463.9685753	671.107022	780.0920744	747.9817455	899.5556857	1064.509447	1148.569096	1260.928834	1586.20504	1855.093915	2160.527605	2254.445592	3113.480635	3634.276805	3687.953996	3620.663981	3491.595887	3334.549075	3568.832648	3846.415709	
IDA only	IDX	GDP per capita (current US$)	NY.GDP.PCAP.CD	102.4411875	104.8358764	110.8352106	125.7111209	113.0993923	127.7837207	134.8825636	132.9893577	135.7803392	148.2246592	149.8228133	155.5359734	150.52904	177.7387193	224.2850902	269.7621465	242.9416134	267.4985447	307.4121481	332.4511203	352.2983699	349.7716779	339.1854256	317.6273693	310.3842595	322.5902661	339.0183787	351.0877825	345.1483242	332.442619	341.4933301	338.5512569	309.7267094	304.2478	273.114926	303.6677072	322.9249205	330.0369202	335.1542674	331.0149786	352.1931628	336.9068467	346.4092732	380.7081974	420.6136751	463.879058	524.1761929	609.5158664	722.7050942	729.2336232	807.8821557	891.7189974	920.2194072	1000.687136	1051.962524	1049.545757	1047.768853	1125.769214	
Isle of Man	IMN	GDP per capita (current US$)	NY.GDP.PCAP.CD																																				13054.47525	14526.08821	16663.41728	19366.13321	21784.8796	21551.77936	22669.82706	26362.63794	31223.33323	37459.39619	39838.26676	44499.71831	57458.80376	75490.88424	69172.18604	73935.679	81304.85001	79028.04498	82356.82337	89941.64429	81672.0227	78730.16228		
India	IND	GDP per capita (current US$)	NY.GDP.PCAP.CD	82.38372046	85.56786855	90.11703375	101.4012323	115.8606832	119.6595801	90.25757337	96.61963953	100.1674168	107.936193	112.7617548	118.9474361	123.3375484	144.1935495	163.9500201	158.4943283	161.5629658	186.7642141	206.3107849	224.6851322	267.4078031	271.3304193	275.001982	292.2050355	277.6049345	297.4565656	311.5512808	341.6210463	355.4137771	347.3574692	368.8848222	304.153894	318.1034474	302.2495179	347.3510035	375.1050651	401.3686651	416.9496155	414.726627	443.5022106	444.7980085	453.0574513	472.5037628	548.4512876	629.7184995	717.0424632	809.1892615	1031.410339	1001.460633	1105.097345	1361.203571	1461.671957	1446.98541	1452.195373	1576.004018	1606.952689	1729.70973	1979.364301	
Not classified	INX	GDP per capita (current US$)	NY.GDP.PCAP.CD																																																											
Ireland	IRL	GDP per capita (current US$)	NY.GDP.PCAP.CD	685.6147124	739.2764064	797.0062884	852.1353017	965.1354227	1023.773726	1074.506506	1152.004952	1124.516636	1291.34992	1488.294762	1705.972661	2082.956898	2427.172361	2519.941754	2976.961022	2923.079756	3431.177594	4405.256228	5436.465018	6380.069668	5993.32312	6168.01654	5922.326009	5698.84433	6018.935226	8121.886513	9593.388559	10728.70395	11189.20091	14048.10658	14104.07869	15733.20439	14674.61496	15921.97527	19181.40097	20860.59765	22542.81201	24263.24006	26284.2808	26241.51449	28227.27705	32539.95521	41107.03106	47630.92649	50878.63952	54306.9131	61359.64508	61257.89689	52104.03472	48711.94993	51943.96318	48945.98023	51665.17831	55628.18271	61908.79453	63558.69793	68885.45038	
"Iran, Islamic Rep."	IRN	GDP per capita (current US$)	NY.GDP.PCAP.CD	191.6808775	196.9246788	203.4363115	208.1308322	221.3191885	248.3386644	264.9767737	287.0791674	318.987576	350.9095745	384.9421795	468.961985	570.3695316	876.3092405	1453.77899	1581.892636	2017.184275	2315.382036	2168.155871	2426.454373	2440.305646	2498.887061	3007.133158	3582.651553	3568.505126	3805.943091	4244.98513	2617.511461	2318.538455	2199.757419	2219.842302			1080.561233	1202.868327	1591.716066	1955.146029	1816.586694	1725.756278	1749.827783	1657.169748	1890.991526	1892.036143	2231.342796	2729.838416	3215.653433	3738.689284	4857.368371	5574.410436	5619.117621	6531.92743	7729.343353	7832.902635	6036.192088	5540.984136	4862.299729	5219.109408	5593.853783	
Iraq	IRQ	GDP per capita (current US$)	NY.GDP.PCAP.CD	231.0256172	245.0319883	254.7013341	250.7870782	288.1634817				312.8222774	313.8174456	330.8852017	376.8899272	388.1045433	468.8421103	1018.073913	1151.817729	1471.211339	1592.028539	1847.896567	2852.39336	3911.543003	2735.548508	2950.159183	2738.137352	3077.998472	3099.881525	2957.240514	3475.096661	3753.529911	3852.149758	10297.42767														1391.816923	1849.603911	2351.812429	3129.224922	4521.03247	3735.144836	4502.749048	5854.614497	6651.12242	6925.224046	6703.074737	4914.727611	4584.617431	5017.968065	
Iceland	ISL	GDP per capita (current US$)	NY.GDP.PCAP.CD	1414.982269	1418.12587	1562.23073	1831.705656	2297.920643	2723.52095	3215.694178	3125.649492	2354.480027	2039.196295	2538.187839	3203.921524	3955.365304	5356.790716	6936.249746	6358.561702	7470.932723	9809.743374	11070.26855	12453.37595	14602.23653	14913.00246	13508.60327	11498.89683	11782.36506	12178.06192	16163.0001	22120.5548	24089.7289	22101.9925	25008.84946	26405.91589	26722.44119	23230.4718	23662.80668	26239.0273	27261.17166	27842.61347	30847.6437	32148.15015	31746.02314	28551.78527	32024.1856	39086.77319	46984.06654	56250.68281	56121.32242	68428.34821	55632.10432	40640.9902	43024.92384	47516.87574	45910.0209	49522.23697	54242.05468	52428.59576	61757.94931	71311.78512	
Israel	ISR	GDP per capita (current US$)	NY.GDP.PCAP.CD	1229.174748	1436.384439	1094.635848	1257.811405	1375.892256	1429.314605	1513.883606	1468.123862	1647.877274	1852.392539	2369.087649	2186.054089	2786.3723	3453.85906	4836.91146	4443.945972	4295.74724	4806.448934	4562.665391	5680.190174	6228.614912	6463.271424	6903.016029	7571.118027	7008.526685	6495.060591	7928.246614	9372.035791	11273.92344	11040.60071	12658.15406	13645.22534	14752.27463	14437.30115	15985.76329	18096.16222	19317.87104	19658.13263	19423.75323	19133.0482	21042.9816	20299.13773	18427.60702	18964.22364	19892.05951	20557.12408	21827.82317	24889.16836	29531.57216	27709.11754	30658.92276	33701.48913	32543.63936	36343.89612	37733.85658	35855.27504	37371.62691	40543.58417	
Italy	ITA	GDP per capita (current US$)	NY.GDP.PCAP.CD	804.4926233	887.3367446	990.2601522	1126.019337	1222.54454	1304.453817	1402.442354	1533.692877	1651.939377	1813.388126	2099.914291	2298.004539	2662.326351	3194.679281	3609.201197	4093.446604	4019.795861	4588.414345	5591.991427	6967.227773	8429.023153	7597.688799	7531.597628	7806.739007	7714.185204	7964.328637	11277.69168	14187.77425	15692.72623	16332.60949	20757.08868	21884.10437	23166.80406	18676.95258	19273.84417	20596.38858	23020.09994	21779.62437	22252.35809	21936.82313	20051.24215	20400.81111	22196.50675	27387.22632	31174.56109	31959.26295	33410.74744	37698.78665	40640.18386	36976.84553	35849.3732	38334.68385	34814.12512	35370.27526	35396.66572	30170.5166	30829.52874	32110.02726	
Jamaica	JAM	GDP per capita (current US$)	NY.GDP.PCAP.CD	429.3258531	453.1294649	463.9596992	485.3192983	518.8897231	553.5269471	616.0536107	636.7080743	593.7027625	644.1433078	749.0616952	808.7460998	969.1036412	969.0941949	1188.716633	1410.642152	1443.254284	1561.950511	1255.874267	1137.077587	1238.721087	1355.608144	1473.401112	1591.831923	1027.986765	898.053974	1166.339014	1381.505722	1599.438627	1829.519238	1894.292759	1666.013637	1432.200524	2171.784259	2156.398413	2576.943758	2875.886078	3237.586991	3355.797804	3359.384455	3381.939321	3428.456773	3596.499339	3465.220089	3719.97351	4082.240762	4311.85108	4621.856417	4903.184444	4303.539796	4685.58832	5093.972548	5208.996089	4976.848781	4839.892104	4925.415859	4883.86027	5114.041081	
Jordan	JOR	GDP per capita (current US$)	NY.GDP.PCAP.CD						511.5619631	519.8892796	458.6365611	374.5471345	432.7207505	372.0937311	375.4231772	419.1839041	485.0369741	597.2837672	660.733679	805.9808147	963.4367714	1164.752385	1422.703959	1646.732099	1781.528401	1828.548057	1844.597166	1786.311321	1724.397465	2125.786205	2159.775695	1929.858724	1243.274348	1168.349421	1157.407168	1338.473803	1338.091387	1418.973205	1471.154136	1469.001548	1499.542259	1605.614581	1624.9791	1657.889256	1728.260509	1812.288374	1889.213962	2061.456882	2203.083787	2537.30049	2762.806354	3385.609665	3492.130906	3679.190275	3807.324145	3870.753211	3992.867107	4066.940775	4096.099275	4087.937517	4129.751664	
Japan	JPN	GDP per capita (current US$)	NY.GDP.PCAP.CD	478.9953402	563.5867598	633.6403152	717.8669152	835.6572525	919.7766882	1058.503561	1228.90921	1450.619652	1669.0982	2037.559901	2272.077802	2967.041996	3997.84112	4353.824355	4659.120115	5197.806697	6335.787627	8821.843492	9105.136097	9465.379714	10361.32306	9578.113803	10425.40682	10984.86583	11584.64933	17111.85373	20745.25209	25051.85432	24813.29938	25359.34702	28925.04158	31464.54905	35765.91409	39268.56687	43440.36787	38436.92631	35021.71909	31902.7671	36026.55608	38532.04088	33846.46564	32289.35054	34808.39092	37688.72234	37217.64873	35433.98896	35275.22843	39339.29757	40855.17564	44507.67639	48167.99727	48603.47665	40454.44746	38109.41211	34567.74568	38972.34064	38430.29124	
Kazakhstan	KAZ	GDP per capita (current US$)	NY.GDP.PCAP.CD																															1647.463231	1512.485066	1515.104059	1433.461534	1320.321622	1288.239052	1350.333866	1445.569414	1468.701798	1130.113592	1229.000958	1490.92709	1658.030785	2068.124118	2874.288291	3771.278957	5291.57565	6771.414797	8513.564645	7165.223175	9070.488253	11634.0019	12386.7	13890.63177	12807.26069	10510.77189	7714.841844	9030.318806	
Kenya	KEN	GDP per capita (current US$)	NY.GDP.PCAP.CD	97.62153058	94.8352649	100.6042667	104.0127363	108.5589446	104.9921623	118.5563545	121.3808113	128.8577307	134.1937363	142.4970893	152.5532193	174.3976141	199.6944931	228.7584182	241.6723212	248.2400422	309.353539	351.6367428	398.0367672	446.5744543	405.5509672	366.2749507	327.8176449	326.9364626	312.1960254	355.2313447	377.4184626	382.0224053	365.9747535	366.3008909	337.1221889	328.8393137	223.3348006	269.2487013	330.8043302	427.9512673	452.9848068	473.4327212	421.4328846	403.9797132	401.7763612	395.8493511	436.6875357	458.8843551	519.7999346	697.0066385	839.1081117	916.8992515	920.0816252	967.3504549	987.4453967	1155.020583	1229.101069	1335.123148	1355.055471	1462.503743	1594.834926	
Kyrgyz Republic	KGZ	GDP per capita (current US$)	NY.GDP.PCAP.CD																															609.1728912	575.6439745	513.0359437	449.0657902	372.30781	364.2264974	394.8601215	376.4296133	345.1381316	258.0492288	279.6204249	308.4087767	321.7266063	380.5073398	433.2349766	476.55213	543.1107024	721.7686908	966.3936272	871.2243893	880.0377751	1123.883168	1177.974735	1282.437162	1279.769783	1121.082835	1120.666513	1220.473498	
Cambodia	KHM	GDP per capita (current US$)	NY.GDP.PCAP.CD	111.3424797	109.4594743	109.4790454	117.8203826	123.6431914	134.304155	138.8486264	144.025565	157.2146035	142.2949629	102.7043272	135.8847756	69.25190618	94.38327605	78.1318239																			254.1791425	270.6091637	323.0099928	319.3632544	304.837993	269.054641	295.9735957	302.6489962	321.2263004	339.0676984	362.4213785	408.6105184	474.2238766	539.8791529	631.675789	745.7877873	738.2326684	785.6928841	882.4901462	951.1112311	1013.665952	1093.762067	1163.18977	1269.907238	1384.423187	
Kiribati	KIR	GDP per capita (current US$)	NY.GDP.PCAP.CD											279.3247009	293.6786637	358.4833967	591.5726014	1574.791732	998.4197102	734.4019419	682.0640633	784.0523451	728.4751211	652.4470339	687.9716636	665.9892668	612.5799417	657.152244	501.9319158	489.7213208	499.6764585	621.9008827	580.2952533	549.7643854	644.7108451	638.4725668	619.6545734	715.1671148	724.7913054	842.9591391	842.281248	801.1629805	832.0547943	796.7937634	734.9492461	826.585504	1015.038605	1130.602806	1214.556667	1169.4774	1377.534684	1432.777431	1316.721614	1520.875339	1736.211995	1784.428931	1705.56891	1626.893872	1522.306195	1558.886953	1594.29287	
St. Kitts and Nevis	KNA	GDP per capita (current US$)	NY.GDP.PCAP.CD	241.5580352	243.8464108	246.0770348	253.9975535	268.7072874	276.220838	299.2075392	353.3629855	314.6416103	348.091536	363.1502729	441.055095	517.638612	545.9883197	710.8988362	753.5471881	681.6979771	1012.624318	1131.133823	1353.997344	1584.337285	1882.218094	2011.641142	2042.113006	2331.392746	2642.252689	3134.148251	3573.03991	4207.181388	4712.555612	5320.539447	5377.307376	5854.19642	6302.983807	6965.701228	7308.83833	7699.400446	8544.457764	8648.084142	9070.967215	9554.381252	10337.98026	10662.91346	10280.81747	11032.71683	11884.77781	13355.56567	14541.88579	15762.70446	15074.21279	14904.94842	15742.95529	15219.1976	15977.28383	17061.30296	17247.17086	17492.80719	17924.06546	
"Korea, Rep."	KOR	GDP per capita (current US$)	NY.GDP.PCAP.CD	158.2366362	93.81620864	106.133999	146.2945903	123.5884555	108.7038232	133.449808	161.1157648	198.3656583	243.3344021	279.1251975	300.7648371	323.5961525	405.8829266	561.5671868	615.2014185	830.6991851	1050.898003	1398.478756	1773.526846	1704.469739	1870.338734	1977.641636	2180.494844	2390.673152	2457.327997	2803.368764	3510.99002	4686.137325	5736.903807	6516.305759	7523.477002	8001.540992	8740.945603	10205.80747	12332.97935	13137.90807	12131.8747	8085.323528	10409.32689	11947.57913	11252.90755	12782.52553	14209.38852	15907.66583	18639.52221	20888.38015	23060.70788	20430.63946	18291.9196	22086.95292	24079.78852	24358.78218	25890.01867	27811.36638	27105.07623	27608.24743	29742.83886	
Kuwait	KWT	GDP per capita (current US$)	NY.GDP.PCAP.CD						4429.171107	4556.463065	4217.380839	4194.569472	4007.258188	3848.569739	4843.548836	5208.495365	5952.861796	13478.76895	11731.55334	12056.15171	12217.22249	12626.99261	19040.04248	20868.74216	17364.39948	14277.62713	13203.17132	13103.55445	12330.47364	9750.902967	11512.05444	10148.91608	11594.13742	8776.741344	5407.969783				16882.42146	19300.86144	17696.13876	14126.8751	15391.34574	18389.38433	16540.96761	17789.41981	22071.56961	26921.08278	35490.26132	42717.55725	45793.97614	55571.99806	37567.30121	38497.61696	48268.5912	51264.07134	48399.80782	42996.31522	29109.06874	27368.28668	29040.36371	
Latin America & Caribbean (excluding high income)	LAC	GDP per capita (current US$)	NY.GDP.PCAP.CD	284.2088346	288.7314244	320.9371826	346.4568534	348.9143455	358.2294427	393.0749385	416.5434085	436.9737191	466.5813564	504.5877849	552.6937617	620.5106193	763.0935754	982.3608279	1121.444399	1236.50893	1314.135753	1476.517269	1706.636556	2015.139352	2304.793088	2078.610878	1704.959851	1756.806195	1758.466074	1669.250886	1732.44147	1920.023211	2218.18129	2429.444842	2922.563344	2541.559983	2956.596754	3357.223315	3526.217146	3775.707517	4082.038875	4035.900748	3517.311583	3910.124652	3782.225691	3617.256925	3574.302558	4021.200153	4826.020908	5593.115799	6526.30129	7494.625434	6945.770201	8537.477238	9514.015897	9440.558257	9553.442718	9736.740263	7887.48546	7625.333388	8346.412653	
